_makeOD,0.004252,0.005198,0.003724,0.004172,0.003606,0.003541,0.003931,0.003581,0.00401,0.005379,0.00347,0.004277,0.004653,0.003584,0.004727,0.003638,0.007451,0.003881,0.003701,0.003685,0.003839,0.002647,0.00394,0.003614,0.003868,0.003813,0.00705,0.005168,0.003747,0.003626,0.003937,0.003925,0.004796,0.004696,0.003554,0.00385,0.003775,0.003698,0.003371,0.004029,0.004279,0.003476,0.004692,0.005414,0.003737,0.00402,0.003791,0.003594,0.003895,0.006578,0.004994,0.004181,0.003418,0.005931,0.004157,0.003359,0.003955,0.003668,0.003879,0.00427,0.004355,0.004188,0.004888,0.004925,0.004031,0.004435,0.004304,0.003795,0.004416,0.004026,0.003748,0.003428,0.004487,0.003236,0.003395,0.00498,0.004404,0.004235,0.003296,0.005739,0.004576,0.003849,0.004627,0.004075,0.00395,0.009618,0.00373,0.004761,0.003677,0.004204,0.004745,0.004019,0.004542,0.004581,0.004384,0.004115,0.003999,0.004005,0.004025,0.004012
_simulate,0.000758,0.000705,0.000774,0.001091,0.000825,0.000678,0.000834,0.000686,0.000639,0.000689,0.000771,0.000675,0.000763,0.000736,0.000601,0.00074,0.0011,0.000582,0.000628,0.000607,0.000622,0.000835,0.00122,0.000639,0.000586,0.000716,0.000655,0.000652,0.000997,0.000832,0.000851,0.000699,0.000786,0.00069,0.000906,0.000666,0.000717,0.000559,0.000783,0.000813,0.000617,0.000701,0.000781,0.000793,0.001009,0.002439,0.001273,0.001409,0.001525,0.000971,0.001225,0.001885,0.000824,0.000777,0.00103,0.000723,0.00066,0.000788,0.00078,0.00083,0.000638,0.000666,0.000889,0.000601,0.000778,0.000675,0.000886,0.000702,0.000872,0.00062,0.000952,0.000654,0.000687,0.000586,0.000746,0.000751,0.000697,0.000729,0.000686,0.000662,0.000812,0.000884,0.000707,0.000764,0.000864,0.000697,0.000724,0.000859,0.000718,0.000691,0.000637,0.000729,0.000801,0.00063,0.000747,0.000638,0.00075,0.000912,0.000874,0.000812,0.000814,0.00079,0.000692,0.000776,0.000816,0.00066,0.000725,0.000927,0.000908,0.000707,0.000883,0.000751,0.000747,0.000762,0.000705,0.001011,0.000752,0.000725,0.00084,0.000717,0.000842,0.000794,0.000838,0.000582,0.000978,0.000646,0.000752,0.000611,0.001181,0.000794,0.000785,0.000723,0.000941,0.000896,0.000667,0.000624,0.000698,0.000954,0.000731,0.002242,0.00135,0.000946,0.001257,0.000948,0.001195,0.001207,0.000821,0.000585,0.000648,0.000744,0.000756,0.001188,0.000903,0.00085,0.000852,0.000713,0.000846,0.000777,0.000582,0.000876,0.000664,0.000855,0.000571,0.000894,0.000762,0.000848,0.000635,0.000733,0.000783,0.000833,0.000704,0.00074,0.000821,0.000625,0.000811,0.000776,0.000834,0.000935,0.000632,0.000689,0.000749,0.000783,0.000824,0.000757,0.000733,0.000867,0.000875,0.000743,0.000785,0.000831,0.000813,0.00072,0.000667,0.000745,0.000714,0.000648,0.000624,0.000693,0.000643,0.000734,0.000761,0.000728,0.000783,0.000934,0.000817,0.000984,0.000727,0.000873,0.000615,0.000697,0.00064,0.000589,0.000793,0.000619,0.000565,0.000627,0.000856,0.00084,0.001277,0.000652,0.000685,0.000769,0.000938,0.000572,0.000819,0.000884,0.000616,0.000825,0.000743,0.000674,0.000586,0.000587,0.000665,0.000597,0.000697,0.000666,0.000663,0.000894,0.001486,0.003279,0.001776,0.001281,0.001436,0.000936,0.001217,0.00083,0.00093,0.000639,0.000687,0.001039,0.000652,0.000554,0.00109,0.000812,0.000764,0.000555,0.000601,0.000724,0.000794,0.00066,0.000702,0.000748,0.000557,0.000701,0.000747,0.000703,0.000629,0.000634,0.000565,0.000689,0.000731,0.000589,0.000681,0.000678,0.000825,0.000819,0.000706,0.000958,0.000846,0.000684,0.000586,0.000557,0.000916,0.000757,0.000768,0.000633,0.000635,0.000802,0.000821,0.000673,0.000708,0.000799,0.000593,0.000749,0.000649,0.000806,0.000931,0.000619,0.000722,0.000667,0.000624,0.000814,0.000801,0.000829,0.000985,0.000767,0.00068,0.000682,0.000641,0.000693,0.000717,0.000668,0.000651,0.000593,0.000676,0.000766,0.000887,0.00073,0.000859,0.000699,0.000784,0.000745,0.000644,0.000744,0.000698,0.000652,0.000743,0.000556,0.000694,0.000715,0.000851,0.000572,0.00087,0.001678,0.00126,0.001518,0.001287,0.000887,0.001157,0.001437,0.000776,0.000878,0.000747,0.000628,0.000706,0.000725,0.000686,0.00086,0.000699,0.000792,0.000694,0.000692,0.000655,0.000791,0.000697,0.000574,0.000973,0.000685,0.000738,0.000629,0.000826,0.000603,0.000676,0.000678,0.000684,0.000707,0.000578,0.000695,0.000631,0.000695,0.000562,0.00083,0.000573,0.000559,0.0006,0.000609,0.000736,0.000618,0.000728,0.000719,0.000803,0.000513,0.00063,0.000965,0.000658,0.001305,0.000688,0.000598,0.000724,0.005533,0.000812,0.000591,0.000818,0.00078,0.000779,0.001638,0.000839,0.000567,0.000587,0.000759,0.000686,0.000633,0.000816,0.000754,0.000593,0.000565,0.000594,0.000744,0.000767,0.000686,0.00067,0.000655,0.000669,0.000806,0.001048,0.000687,0.000795,0.000674,0.000704,0.000646,0.000705,0.000683,0.00072,0.000587,0.000759,0.000789,0.000726,0.000585,0.000726,0.000811,0.002425,0.000953,0.000986,0.001175,0.001128,0.000883,0.001596,0.000917,0.000593,0.000833,0.00066,0.000779,0.000734,0.000677,0.000747,0.000635,0.000574,0.000886,0.000756,0.000743,0.000846,0.000569,0.000622,0.000704,0.000708,0.000757,0.000594,0.000662,0.000689,0.000693,0.000816,0.000678,0.000601,0.000718,0.00062,0.000655,0.000934,0.000654,0.000792,0.000669,0.00058,0.000603,0.000986,0.000741,0.000611,0.000694,0.000752,0.000627,0.000844,0.000631,0.000568,0.000711,0.000578,0.000667,0.000867,0.000582,0.00065,0.000649,0.000587,0.000703,0.000943,0.000914,0.000817,0.000589,0.000813,0.000599,0.000893,0.000745,0.000733,0.000751
_objCount,804
_framedistance,0.010005,0.010001,0.010001,0.010004,0.01,0.010014,0.010019,0.010003,0.010007,0.010017,0.010005,0.010003,0.010007,0.010013,0.010005,0.010007,0.010001,0.010005,0.010043,0.010028,0.010001,0.010077,0.010007,0.010087,0.010005,0.010006,0.01,0.010002,0.010022,0.010007,0.010014,0.010002,0.010007,0.01002,0.010022,0.0100279,0.010048,0.010044,0.010046,0.010008,0.010021,0.010054,0.01002,0.010042,0.696403,0.010025,0.012982,0.012666,0.010005,0.010004,0.010006,0.010209,0.010001,0.010011,0.010023,0.010008,0.010039,0.010034,0.010035,0.01,0.01385,0.010048,0.010014,0.010007,0.010038,0.010008,0.010068,0.010005,0.010001,0.010019,0.011832,0.01025,0.010019,0.010047,0.012793,0.010002,0.010018,0.010017,0.010006,0.010017,0.010006,0.01001,0.010042,0.010021,0.010008,0.010015,0.010001,0.01,0.010006,0.010021,0.010038,0.010004,0.010002,0.010023,0.010021,0.010113,0.010016,0.010007,0.010008,0.01,0.010044,0.010004,0.01006,0.010006,0.010011,0.010026,0.010049,0.010008,0.01001,0.01,0.010106,0.010017,0.010004,0.010004,0.010013,0.010012,0.010006,0.010291,0.010013,0.01003,0.01,0.010011,0.010005,0.010008,0.010028,0.010001,0.010018,0.010001,0.010003,0.01015,0.010007,0.010205,0.010002,0.010364,0.010021,0.010033,0.010037,0.010009,0.720667,0.010026,0.010018,0.010012,0.010039,0.010015,0.010027,0.010005,0.010004,0.010006,0.010047,0.010004,0.010024,0.0100259,0.010009,0.010006,0.012503,0.01002,0.010022,0.010027,0.010008,0.010007,0.010015,0.010004,0.010002,0.010011,0.010003,0.010001,0.010019,0.010028,0.010012,0.01,0.010012,0.010019,0.010006,0.010016,0.010142,0.010028,0.010004,0.010432,0.010026,0.010045,0.010034,0.010004,0.010012,0.010179,0.010005,0.010005,0.01,0.010018,0.010007,0.010001,0.010075,0.010001,0.01002,0.010015,0.010025,0.010081,0.01001,0.010004,0.010005,0.010029,0.010045,0.01006,0.010008,0.010017,0.010001,0.010031,0.010141,0.01002,0.010017,0.010016,0.010017,0.010024,0.010027,0.010003,0.010005,0.010021,0.010123,0.010008,0.010045,0.010024,0.01002,0.010006,0.010023,0.010044,0.010043,0.010003,0.010003,0.010005,0.01,0.010155,0.010045,0.01,0.010002,0.010007,0.010004,0.010034,0.01002,0.705268,0.010015,0.010054,0.01001,0.010006,0.010011,0.010046,0.010029,0.010011,0.010005,0.01,0.010009,0.010006,0.010018,0.010004,0.010106,0.010018,0.010006,0.010026,0.010003,0.010007,0.011615,0.010022,0.010013,0.010017,0.010017,0.010007,0.010028,0.01,0.010023,0.010007,0.010085,0.010024,0.010893,0.010003,0.010003,0.010003,0.01001,0.0100049,0.010019,0.010004,0.010002,0.010013,0.010004,0.01002,0.010002,0.010012,0.010007,0.010021,0.010006,0.01002,0.010006,0.010005,0.01,0.010012,0.01002,0.010004,0.010002,0.01,0.010007,0.01,0.010039,0.010028,0.0104,0.010006,0.010004,0.010032,0.010011,0.010022,0.010001,0.010003,0.010007,0.010001,0.010023,0.010022,0.010037,0.01001,0.010025,0.010036,0.010016,0.010027,0.0100169,0.010009,0.010014,0.010019,0.01001,0.010018,0.010012,0.010016,0.010076,0.010042,0.01005,0.010017,0.010025,0.010039,0.714889,0.010048,0.010002,0.0100129,0.010006,0.010009,0.010003,0.010024,0.01004,0.010025,0.010004,0.010017,0.010055,0.010027,0.010049,0.010001,0.010006,0.010066,0.010002,0.010018,0.010029,0.010009,0.010005,0.010002,0.010028,0.010001,0.010001,0.010026,0.01,0.010092,0.010208,0.010026,0.010027,0.01004,0.010008,0.010003,0.010007,0.010009,0.01001,0.010004,0.010015,0.01001,0.010004,0.010063,0.01005,0.010013,0.010013,0.010019,0.010029,0.010027,0.010046,0.010007,0.010027,0.010006,0.010001,0.010038,0.010012,0.01,0.010003,0.010002,0.010003,0.010019,0.010036,0.010003,0.01001,0.010048,0.01,0.010098,0.011896,0.010018,0.010095,0.010008,0.010061,0.01,0.010036,0.010039,0.010057,0.010025,0.010009,0.010011,0.010002,0.010001,0.010025,0.010024,0.01001,0.01001,0.010021,0.010124,0.010023,0.010012,0.010019,0.010006,0.010004,0.010015,0.010028,0.010003,0.010021,0.703861,0.010005,0.010057,0.010008,0.010002,0.010008,0.010009,0.010011,0.010041,0.010011,0.010007,0.010002,0.010034,0.010007,0.01002,0.01004,0.010018,0.010001,0.010156,0.010046,0.010084,0.010005,0.010119,0.010001,0.010007,0.010003,0.010003,0.010006,0.010005,0.010003,0.010015,0.01001,0.010003,0.010013,0.010068,0.010016,0.010024,0.010036,0.010006,0.010048,0.010001,0.010001,0.010036,0.010005,0.010014,0.010158,0.010024,0.010023,0.010035,0.010005,0.010028,0.010015,0.010005,0.010005,0.010042,0.010011,0.010021,0.010001,0.010029,0.010034,0.010027,0.01009,0.010005,0.010028,0.010054,0.010242,0.010012,0.010002,0.010034,0.010011,0.010001
_fps,45,94,99,95,97,96
